Time,Torque,Rotation
(s),(N-mm),(deg)
165.506,-20.0695,-10.0376
165.526,-20.0823,-10.0425
165.546,-20.0944,-10.0473
165.566,-20.0996,-10.0521
165.586,-20.0972,-10.0567
165.606,-20.1092,-10.0613
165.626,-20.1269,-10.066
165.646,-20.1301,-10.0706
165.666,-20.1455,-10.0752
165.686,-20.1496,-10.0799
165.706,-20.1552,-10.0846
165.726,-20.167,-10.0893
165.746,-20.1727,-10.094
165.766,-20.174,-10.0987
165.786,-20.1873,-10.1033
165.806,-20.2026,-10.108
165.826,-20.2165,-10.1126
165.846,-20.2266,-10.1173
165.866,-20.2312,-10.1221
165.886,-20.2461,-10.127
165.906,-20.2657,-10.1319
165.926,-20.2635,-10.1369
165.946,-20.2623,-10.142
165.966,-20.264,-10.1471
165.986,-20.2675,-10.1522
166.006,-20.2982,-10.1573
166.026,-20.3247,-10.1624
166.046,-20.3345,-10.1675
166.066,-20.3253,-10.1727
166.086,-20.3349,-10.1779
166.106,-20.3333,-10.1831
166.126,-20.3454,-10.1884
166.146,-20.363,-10.1937
166.166,-20.3863,-10.1992
166.186,-20.3818,-10.2047
166.206,-20.3904,-10.2101
166.226,-20.398,-10.2155
166.246,-20.4195,-10.2207
166.266,-20.4396,-10.226
166.286,-20.4385,-10.2312
166.306,-20.4511,-10.2365
166.326,-20.4566,-10.2417
166.346,-20.4729,-10.247
166.366,-20.4924,-10.2521
166.386,-20.4816,-10.2573
166.406,-20.4735,-10.2625
166.426,-20.493,-10.2676
166.446,-20.5117,-10.2727
166.466,-20.5288,-10.2778
166.486,-20.5478,-10.283
166.506,-20.5586,-10.2883
166.526,-20.5751,-10.2935
166.546,-20.5688,-10.2988
166.566,-20.5742,-10.304
166.586,-20.5725,-10.3092
166.606,-20.5895,-10.3142
166.626,-20.6162,-10.3192
166.646,-20.622,-10.3241
166.666,-20.633,-10.3292
166.686,-20.6448,-10.3343
166.706,-20.6624,-10.3395
166.726,-20.6682,-10.3446
166.746,-20.6705,-10.3496
166.766,-20.6777,-10.3546
166.786,-20.6828,-10.3595
166.806,-20.684,-10.3643
166.826,-20.6941,-10.3692
166.846,-20.6997,-10.374
166.866,-20.7101,-10.3789
166.886,-20.7301,-10.3837
166.906,-20.744,-10.3885
166.926,-20.7423,-10.3933
166.946,-20.7483,-10.398
166.966,-20.752,-10.4026
166.986,-20.7538,-10.4073
167.006,-20.7609,-10.412
167.026,-20.7708,-10.4167
167.046,-20.7951,-10.4212
167.066,-20.8098,-10.4257
167.086,-20.8217,-10.4303
167.106,-20.8207,-10.4349
167.126,-20.8311,-10.4396
167.146,-20.8485,-10.4444
167.166,-20.8428,-10.4492
167.186,-20.843,-10.454
167.206,-20.8583,-10.4587
167.226,-20.8658,-10.4634
167.246,-20.8881,-10.4681
167.266,-20.8995,-10.4729
167.286,-20.9061,-10.4777
167.306,-20.9179,-10.4825
167.326,-20.9209,-10.4873
167.346,-20.9364,-10.4921
167.366,-20.9449,-10.4969
167.386,-20.9483,-10.5017
167.406,-20.9598,-10.5066
167.426,-20.9788,-10.5117
167.446,-20.9868,-10.5168
167.466,-20.9959,-10.5219
167.486,-21.007,-10.5271
167.506,-21.018,-10.5323
167.526,-21.033,-10.5375
167.546,-21.0435,-10.5427
167.566,-21.0486,-10.5479
167.586,-21.0509,-10.5531
167.606,-21.055,-10.5584
167.626,-21.0762,-10.5638
167.646,-21.0791,-10.5692
167.666,-21.0931,-10.5747
167.686,-21.1039,-10.5801
167.706,-21.1188,-10.5854
167.726,-21.1304,-10.5906
167.746,-21.1381,-10.5959
167.766,-21.15,-10.6012
167.786,-21.1522,-10.6066
167.806,-21.1522,-10.6119
167.826,-21.1632,-10.6171
167.846,-21.1873,-10.6222
167.866,-21.1915,-10.6273
167.886,-21.1994,-10.6325
167.906,-21.2159,-10.6377
167.926,-21.2267,-10.643
167.946,-21.237,-10.6483
167.966,-21.242,-10.6536
167.986,-21.2445,-10.6588
168.006,-21.2531,-10.664
168.026,-21.268,-10.6694
168.046,-21.28,-10.6748
168.066,-21.3101,-10.68
168.086,-21.3264,-10.6853
168.106,-21.3389,-10.6904
168.126,-21.3507,-10.6953
168.146,-21.3507,-10.7003
168.166,-21.3303,-10.7052
168.186,-21.3331,-10.7101
168.206,-21.3556,-10.7149
168.226,-21.3499,-10.7196
168.246,-21.3661,-10.7244
168.266,-21.3993,-10.7292
168.286,-21.4237,-10.7341
168.306,-21.4166,-10.7391
168.326,-21.4216,-10.7441
168.346,-21.4311,-10.749
168.366,-21.4174,-10.7539
168.386,-21.4196,-10.7587
168.406,-21.439,-10.7636
168.426,-21.4574,-10.7684
168.446,-21.4781,-10.7733
168.466,-21.488,-10.7782
168.486,-21.5147,-10.7831
168.506,-21.5211,-10.7881
168.526,-21.544,-10.7929
168.546,-21.5387,-10.7976
168.566,-21.5377,-10.8022
168.586,-21.5342,-10.8068
168.606,-21.5396,-10.8113
168.626,-21.5519,-10.8157
168.646,-21.564,-10.8201
168.666,-21.5686,-10.8246
168.686,-21.5859,-10.8292
168.706,-21.5981,-10.8338
168.726,-21.6196,-10.8385
168.746,-21.6275,-10.843
168.766,-21.633,-10.8476
168.786,-21.6236,-10.8523
168.806,-21.6119,-10.857
168.826,-21.6156,-10.8619
168.846,-21.6461,-10.8668
168.866,-21.6766,-10.8718
168.886,-21.6971,-10.8767
168.906,-21.7016,-10.8817
168.926,-21.7122,-10.8867
168.946,-21.713,-10.8918
168.966,-21.718,-10.8969
168.986,-21.7119,-10.902
169.006,-21.7195,-10.907
169.026,-21.7259,-10.9121
169.046,-21.7444,-10.9172
169.066,-21.76,-10.9222
169.086,-21.779,-10.9273
169.106,-21.7931,-10.9324
169.126,-21.7946,-10.9377
169.146,-21.7986,-10.943
169.166,-21.7939,-10.9484
169.186,-21.7937,-10.9538
169.206,-21.812,-10.9592
169.226,-21.8244,-10.9646
169.246,-21.8543,-10.9698
169.266,-21.8771,-10.9751
169.286,-21.8834,-10.9804
169.306,-21.8851,-10.9857
169.326,-21.8878,-10.9909
169.346,-21.8679,-10.9961
169.366,-21.8923,-11.0014
169.386,-21.9201,-11.0066
169.406,-21.9385,-11.0119
169.426,-21.9455,-11.0171
169.446,-21.9541,-11.0224
169.466,-21.9759,-11.0277
169.486,-21.9855,-11.033
169.506,-21.9915,-11.0383
169.526,-22.0085,-11.0436
169.546,-22.0002,-11.0489
169.566,-22.0019,-11.0541
169.586,-22.0222,-11.0592
169.606,-22.0324,-11.0642
169.626,-22.0461,-11.0692
169.646,-22.0643,-11.074
169.666,-22.0621,-11.0789
169.686,-22.0711,-11.0837
169.706,-22.0864,-11.0887
169.726,-22.1076,-11.0937
169.746,-22.1086,-11.0988
169.766,-22.1097,-11.1039
169.786,-22.0947,-11.109
169.806,-22.1037,-11.1139
169.826,-22.1168,-11.1187
169.846,-22.1376,-11.1234
169.866,-22.149,-11.1279
169.886,-22.1585,-11.1326
169.906,-22.1944,-11.1373
169.926,-22.2122,-11.1421
169.946,-22.203,-11.1469
169.966,-22.1971,-11.1517
169.986,-22.1992,-11.1565
170.006,-22.1943,-11.1614
170.026,-22.188,-11.1663
170.046,-22.2132,-11.1712
170.066,-22.2429,-11.1759
170.086,-22.2728,-11.1806
170.106,-22.2996,-11.1853
170.126,-22.298,-11.1899
170.146,-22.2968,-11.1946
170.166,-22.2947,-11.1993
170.186,-22.2926,-11.2041
170.206,-22.2895,-11.2089
170.226,-22.2931,-11.2137
170.246,-22.3153,-11.2184
170.266,-22.3522,-11.2231
170.286,-22.3665,-11.2278
170.306,-22.3447,-11.2326
170.326,-22.3549,-11.2374
170.346,-22.3663,-11.2424
170.366,-22.3736,-11.2474
170.386,-22.3815,-11.2524
170.406,-22.3975,-11.2574
170.426,-22.4108,-11.2624
170.446,-22.4351,-11.2673
170.466,-22.445,-11.2723
170.486,-22.4668,-11.2772
170.506,-22.4762,-11.2822
170.526,-22.4793,-11.2873
170.546,-22.48,-11.2925
170.566,-22.4778,-11.2978
170.586,-22.4798,-11.3033
170.606,-22.4829,-11.3087
170.626,-22.5035,-11.3138
170.646,-22.5001,-11.3187
170.666,-22.5114,-11.3236
170.686,-22.5351,-11.3287
170.706,-22.5642,-11.3343
170.726,-22.5862,-11.3402
170.746,-22.5789,-11.3461
170.766,-22.5886,-11.3517
170.786,-22.6009,-11.3571
170.806,-22.5969,-11.3622
170.826,-22.6024,-11.3673
170.846,-22.6078,-11.3723
170.866,-22.6402,-11.3773
170.886,-22.6616,-11.3824
170.906,-22.6843,-11.3875
170.926,-22.6877,-11.3927
170.946,-22.6852,-11.3981
170.966,-22.6838,-11.4037
170.986,-22.6807,-11.4091
171.006,-22.6858,-11.4142
171.026,-22.6967,-11.4192
171.046,-22.7267,-11.4242
171.066,-22.7639,-11.4294
171.086,-22.77,-11.4345
171.106,-22.7742,-11.4397
171.126,-22.7763,-11.4446
171.146,-22.7748,-11.4494
171.166,-22.7754,-11.4543
171.186,-22.7823,-11.4592
171.206,-22.7888,-11.4643
171.226,-22.7976,-11.4694
171.246,-22.8255,-11.4746
171.266,-22.8399,-11.4797
171.286,-22.8484,-11.4848
171.306,-22.8715,-11.4897
171.326,-22.8856,-11.4946
171.346,-22.8814,-11.4993
171.366,-22.8719,-11.5041
171.386,-22.8849,-11.5089
171.406,-22.8948,-11.5136
171.426,-22.8987,-11.5184
171.446,-22.9072,-11.5231
171.466,-22.9346,-11.5279
171.486,-22.9555,-11.5326
171.506,-22.9575,-11.5375
171.526,-22.9732,-11.5423
171.546,-22.9849,-11.5472
171.566,-22.9833,-11.552
171.586,-22.9679,-11.5568
171.606,-22.9799,-11.5613
171.626,-22.9987,-11.5658
171.646,-23.0016,-11.5703
171.666,-23.0226,-11.5747
171.686,-23.0338,-11.5792
171.706,-23.0419,-11.5837
171.726,-23.0568,-11.5884
171.746,-23.0455,-11.593
171.766,-23.0481,-11.5978
171.786,-23.0503,-11.6026
171.806,-23.0712,-11.6074
171.826,-23.0816,-11.6122
171.846,-23.1032,-11.6172
171.866,-23.1236,-11.6221
171.886,-23.1304,-11.627
171.906,-23.141,-11.632
171.926,-23.146,-11.6369
171.946,-23.1489,-11.6419
171.966,-23.142,-11.6469
171.986,-23.1544,-11.652
172.006,-23.1625,-11.6571
172.026,-23.1723,-11.6621
172.046,-23.1798,-11.6671
172.066,-23.1933,-11.6721
172.086,-23.2149,-11.6772
172.106,-23.2279,-11.6825
172.126,-23.237,-11.6878
172.146,-23.2361,-11.6932
172.166,-23.2439,-11.6987
172.186,-23.2523,-11.7041
172.206,-23.2606,-11.7095
172.226,-23.2677,-11.7149
172.246,-23.2845,-11.7202
172.266,-23.3151,-11.7255
172.286,-23.3345,-11.7309
172.306,-23.3411,-11.7361
172.326,-23.343,-11.7413
172.346,-23.3415,-11.7465
172.366,-23.3449,-11.7518
172.386,-23.3598,-11.7571
172.406,-23.3716,-11.7626
172.426,-23.3707,-11.768
172.446,-23.3923,-11.7734
172.466,-23.4126,-11.7787
172.486,-23.4222,-11.7838
172.506,-23.4265,-11.7886
172.526,-23.4402,-11.7933
172.546,-23.4448,-11.798
172.566,-23.439,-11.8028
172.586,-23.4351,-11.8075
172.606,-23.4405,-11.8123
172.626,-23.4727,-11.8173
172.646,-23.4972,-11.8224
172.666,-23.5097,-11.8276
172.686,-23.506,-11.8329
172.706,-23.5157,-11.8381
172.726,-23.5318,-11.8432
172.746,-23.5309,-11.8482
172.766,-23.5425,-11.8531
172.786,-23.5487,-11.8579
172.806,-23.5539,-11.8628
172.826,-23.562,-11.8677
172.846,-23.5763,-11.8727
172.866,-23.5951,-11.8775
172.886,-23.6078,-11.8821
172.906,-23.6037,-11.8867
172.926,-23.6105,-11.8911
172.946,-23.6221,-11.8955
172.966,-23.6183,-11.9002
172.986,-23.6166,-11.905
173.006,-23.6315,-11.9099
173.026,-23.6513,-11.9148
173.046,-23.6689,-11.9197
173.066,-23.6725,-11.9245
173.086,-23.6772,-11.9293
173.106,-23.677,-11.934
173.126,-23.685,-11.9386
173.146,-23.695,-11.9432
173.166,-23.7079,-11.9478
173.186,-23.7136,-11.9526
173.206,-23.7225,-11.9575
173.226,-23.7432,-11.9625
173.246,-23.7608,-11.9675
173.266,-23.7729,-11.9725
173.286,-23.7865,-11.9773
173.306,-23.7982,-11.982
173.326,-23.8032,-11.9866
173.346,-23.7944,-11.9914
173.366,-23.8037,-11.9956
173.386,-23.8054,-11.9981
173.406,-23.8112,-11.9994
173.426,-23.8264,-11.9999
173.446,-23.8179,-12.0004
173.466,-23.8057,-12.0006
173.486,-23.8163,-12.0006
173.506,-23.8181,-12.0009
173.526,-23.8093,-12.0013
173.546,-23.7983,-12.0015
173.566,-23.8022,-12.0015
173.586,-23.7901,-12.0015
173.588,-23.7896,-12.0015
173.589,-23.7894,-12.0015
177.612,-1.5867,-2.0016
177.632,-1.5829,-2.0016
177.652,-1.5727,-2.0016
177.672,-1.5725,-2.0016
177.692,-1.5763,-2.0016
177.712,-1.5704,-2.0016
177.732,-1.5859,-2.0016
177.752,-1.5821,-2.0016
177.772,-1.588,-2.0016
177.792,-1.5822,-2.0019
177.812,-1.5904,-2.0029
177.832,-1.5921,-2.005
177.852,-1.5868,-2.008
177.872,-1.5894,-2.0118
177.892,-1.5989,-2.0167
177.912,-1.6146,-2.0227
177.932,-1.6353,-2.0302
177.952,-1.6662,-2.0384
177.972,-1.6969,-2.0463
177.992,-1.725,-2.0532
178.012,-1.7363,-2.0593
178.032,-1.7438,-2.0649
178.052,-1.7526,-2.0703
178.072,-1.7549,-2.0756
178.092,-1.7685,-2.0809
178.112,-1.7924,-2.0863
178.132,-1.8101,-2.0917
178.152,-1.8273,-2.097
178.172,-1.8507,-2.1024
178.192,-1.8639,-2.1077
178.212,-1.881,-2.1129
178.232,-1.903,-2.118
178.252,-1.906,-2.123
178.272,-1.9058,-2.1278
178.292,-1.9255,-2.1326
178.312,-1.9382,-2.1372
178.332,-1.9532,-2.1419
178.352,-1.9779,-2.1465
178.372,-1.9936,-2.1513
178.392,-2.008,-2.1562
178.412,-2.0257,-2.1612
178.432,-2.0227,-2.1661
178.452,-2.0226,-2.171
178.472,-2.0403,-2.1759
178.492,-2.0679,-2.1808
178.512,-2.102,-2.1856
178.532,-2.1188,-2.1904
178.552,-2.1182,-2.1951
178.572,-2.1138,-2.1998
178.592,-2.1343,-2.2044
178.612,-2.1566,-2.2091
178.632,-2.1614,-2.2139
178.652,-2.1826,-2.2188
178.672,-2.198,-2.2236
178.692,-2.2118,-2.2285
178.712,-2.2409,-2.2332
178.732,-2.2692,-2.2379
178.752,-2.2641,-2.2426
178.772,-2.2629,-2.2474
178.792,-2.2749,-2.2522
178.812,-2.2911,-2.2572
178.832,-2.3043,-2.2622
178.852,-2.3202,-2.2672
178.872,-2.3406,-2.2722
178.892,-2.3552,-2.2773
178.912,-2.3691,-2.2825
178.932,-2.3815,-2.2878
178.952,-2.3976,-2.293
178.972,-2.4102,-2.2982
178.992,-2.4142,-2.3034
179.012,-2.427,-2.3087
179.032,-2.4405,-2.314
179.052,-2.4519,-2.3194
179.072,-2.4718,-2.3249
179.092,-2.4984,-2.3304
179.112,-2.5281,-2.3359
179.132,-2.5488,-2.3413
179.152,-2.558,-2.3467
179.172,-2.5644,-2.3519
179.192,-2.5751,-2.357
179.212,-2.5991,-2.3621
179.232,-2.6206,-2.3673
179.252,-2.6202,-2.3726
179.272,-2.623,-2.3779
179.292,-2.6528,-2.3831
179.312,-2.6649,-2.3882
179.332,-2.6876,-2.3932
179.352,-2.7025,-2.3983
179.372,-2.7293,-2.4035
179.392,-2.7496,-2.4086
179.412,-2.7636,-2.4138
179.432,-2.7645,-2.419
179.452,-2.7718,-2.4241
179.472,-2.7876,-2.4293
179.492,-2.7931,-2.4344
179.512,-2.7973,-2.4395
179.532,-2.8286,-2.4446
179.552,-2.8396,-2.4497
179.572,-2.8437,-2.4547
179.592,-2.8681,-2.4597
179.612,-2.8855,-2.4646
179.632,-2.9036,-2.4697
179.652,-2.9185,-2.4748
179.672,-2.9248,-2.4799
179.692,-2.9349,-2.4849
179.712,-2.954,-2.4898
179.732,-2.9789,-2.4947
179.752,-2.9949,-2.4994
179.772,-3.0054,-2.5041
179.792,-2.9995,-2.5088
179.812,-3.0239,-2.5134
179.832,-3.0179,-2.5181
179.852,-3.0184,-2.5227
179.872,-3.0487,-2.5274
179.892,-3.0716,-2.5322
179.912,-3.0735,-2.5371
179.932,-3.0798,-2.5419
179.952,-3.1043,-2.5468
179.972,-3.1282,-2.5516
179.992,-3.1388,-2.5564
180.012,-3.1382,-2.5611
180.032,-3.153,-2.5658
180.052,-3.1591,-2.5704
180.072,-3.1606,-2.575
180.092,-3.2015,-2.5797
180.112,-3.2188,-2.5843
180.132,-3.2265,-2.5889
180.152,-3.2441,-2.5935
180.172,-3.2618,-2.5981
180.192,-3.2682,-2.6027
180.212,-3.2824,-2.6074
180.232,-3.3084,-2.6122
180.252,-3.3183,-2.617
180.272,-3.3215,-2.6219
180.292,-3.3283,-2.6269
180.312,-3.3515,-2.6319
180.332,-3.388,-2.6369
180.352,-3.3926,-2.642
180.372,-3.4051,-2.6472
180.392,-3.405,-2.6524
180.412,-3.4356,-2.6576
180.432,-3.4526,-2.6628
180.452,-3.4604,-2.6679
180.472,-3.485,-2.673
180.492,-3.4813,-2.6781
180.512,-3.4857,-2.6832
180.532,-3.5021,-2.6883
180.552,-3.5325,-2.6935
180.572,-3.5428,-2.6987
180.592,-3.5491,-2.7038
180.612,-3.5535,-2.7089
180.632,-3.575,-2.7141
180.652,-3.6072,-2.7196
180.672,-3.6094,-2.7252
180.692,-3.6298,-2.7306
180.712,-3.6617,-2.7358
180.732,-3.6637,-2.7409
180.752,-3.6673,-2.746
180.772,-3.6861,-2.7511
180.792,-3.702,-2.7563
180.812,-3.6963,-2.7616
180.832,-3.7146,-2.7669
180.852,-3.7385,-2.7723
180.872,-3.7509,-2.7777
180.892,-3.7637,-2.7829
180.912,-3.7805,-2.7881
180.932,-3.8024,-2.7933
180.952,-3.8231,-2.7986
180.972,-3.8226,-2.8038
180.992,-3.8326,-2.8089
181.012,-3.8461,-2.8138
181.032,-3.8703,-2.8188
181.052,-3.8856,-2.8238
181.072,-3.9012,-2.8287
181.092,-3.9007,-2.8337
181.112,-3.9141,-2.8385
181.132,-3.9307,-2.8434
181.152,-3.9507,-2.8484
181.172,-3.971,-2.8535
181.192,-3.9665,-2.8585
181.212,-3.9831,-2.8635
181.232,-4.0007,-2.8684
181.252,-4.0059,-2.8731
181.272,-4.0068,-2.8779
181.292,-4.0286,-2.8827
181.312,-4.0553,-2.8875
181.332,-4.0631,-2.8923
181.352,-4.0817,-2.8972
181.372,-4.0848,-2.9021
181.392,-4.1042,-2.907
181.412,-4.1227,-2.9119
181.432,-4.141,-2.9168
181.452,-4.1546,-2.9216
181.472,-4.1577,-2.9264
181.492,-4.1573,-2.931
181.512,-4.1666,-2.9354
181.532,-4.1849,-2.9397
181.552,-4.2258,-2.944
181.572,-4.2432,-2.9486
181.592,-4.2431,-2.9534
181.612,-4.2427,-2.9583
181.632,-4.2461,-2.9632
181.652,-4.2493,-2.9681
181.672,-4.2607,-2.9729
181.692,-4.2797,-2.9777
181.712,-4.3068,-2.9824
181.732,-4.3239,-2.9871
181.752,-4.327,-2.992
181.772,-4.3418,-2.9969
181.792,-4.3631,-3.0019
181.812,-4.3776,-3.0069
181.832,-4.3827,-3.012
181.852,-4.3884,-3.0172
181.872,-4.4115,-3.0225
181.892,-4.4385,-3.0277
181.912,-4.4544,-3.0328
181.932,-4.4637,-3.038
181.952,-4.4747,-3.0432
181.972,-4.4847,-3.0484
181.992,-4.509,-3.0537
182.012,-4.5323,-3.0591
182.032,-4.5375,-3.0645
182.052,-4.5316,-3.0699
182.072,-4.5443,-3.0753
182.092,-4.5559,-3.0807
182.112,-4.5587,-3.0861
182.132,-4.5722,-3.0915
182.152,-4.6105,-3.0967
182.172,-4.6444,-3.1017
182.192,-4.6475,-3.1069
182.212,-4.6666,-3.1121
182.232,-4.6752,-3.1173
182.252,-4.6825,-3.1225
182.272,-4.6774,-3.1278
182.292,-4.6874,-3.1331
182.312,-4.7294,-3.1384
182.332,-4.7454,-3.1438
182.352,-4.7619,-3.149
182.372,-4.7733,-3.1542
182.392,-4.7828,-3.1593
182.412,-4.7942,-3.1644
182.432,-4.8062,-3.1694
182.452,-4.8191,-3.1745
182.472,-4.8284,-3.1796
182.492,-4.8346,-3.1847
182.512,-4.8599,-3.1899
182.532,-4.8694,-3.195
182.552,-4.8804,-3.2001
182.572,-4.9138,-3.2052
182.592,-4.9303,-3.2102
182.612,-4.9283,-3.2153
182.632,-4.9486,-3.2203
182.652,-4.9652,-3.2251
182.672,-4.9683,-3.23
182.692,-4.9927,-3.2347
182.712,-5.0048,-3.2395
182.732,-5.0114,-3.2443
182.752,-5.0087,-3.2491
182.772,-5.0183,-3.2539
182.792,-5.0409,-3.2588
182.812,-5.0488,-3.2637
182.832,-5.0655,-3.2685
182.852,-5.0741,-3.2733
182.872,-5.0921,-3.278
182.892,-5.1126,-3.2828
182.912,-5.1283,-3.2876
182.932,-5.1285,-3.2924
182.952,-5.131,-3.2971
182.972,-5.1576,-3.3017
182.992,-5.186,-3.3064
183.012,-5.1852,-3.3111
183.032,-5.1875,-3.3158
183.052,-5.199,-3.3205
183.072,-5.2249,-3.3252
183.092,-5.2178,-3.3298
183.112,-5.2448,-3.3345
183.132,-5.2575,-3.3391
183.152,-5.2637,-3.3436
183.172,-5.2638,-3.3481
183.192,-5.2672,-3.3526
183.212,-5.2986,-3.3571
183.232,-5.3174,-3.3618
183.252,-5.3264,-3.3665
183.272,-5.3433,-3.3713
183.292,-5.3566,-3.3763
183.312,-5.3585,-3.3813
183.332,-5.3681,-3.3865
183.352,-5.3989,-3.3917
183.372,-5.4116,-3.3968
183.392,-5.4283,-3.4019
183.412,-5.4344,-3.407
183.432,-5.4265,-3.4121
183.452,-5.437,-3.4173
183.472,-5.4548,-3.4225
183.492,-5.4867,-3.4277
183.512,-5.5072,-3.433
183.532,-5.5178,-3.4383
183.552,-5.5323,-3.4435
183.572,-5.5393,-3.4489
183.592,-5.5498,-3.4543
183.612,-5.5678,-3.4598
183.632,-5.5889,-3.4653
183.652,-5.5956,-3.4707
183.672,-5.6206,-3.476
183.692,-5.6261,-3.4813
183.712,-5.6332,-3.4866
183.732,-5.6448,-3.4918
183.752,-5.6737,-3.4971
183.772,-5.6875,-3.5023
183.792,-5.6907,-3.5076
183.812,-5.7114,-3.513
183.832,-5.715,-3.5184
183.852,-5.7287,-3.5236
183.872,-5.7385,-3.5288
183.892,-5.7454,-3.534
183.912,-5.7808,-3.5391
183.932,-5.7906,-3.5441
183.952,-5.8021,-3.5492
183.972,-5.8133,-3.5542
183.992,-5.8253,-3.5592
184.012,-5.8265,-3.5641
184.032,-5.8433,-3.5688
184.052,-5.8722,-3.5735
184.072,-5.8781,-3.5783
184.092,-5.8781,-3.5834
184.112,-5.8909,-3.5887
184.132,-5.9154,-3.5941
184.152,-5.9268,-3.5994
184.172,-5.9399,-3.6045
184.192,-5.9586,-3.6093
184.212,-5.9562,-3.614
184.232,-5.9657,-3.6186
184.252,-5.9927,-3.623
184.272,-6.0074,-3.6274
184.292,-6.0169,-3.6319
184.312,-6.0332,-3.6365
184.332,-6.0386,-3.6413
184.352,-6.0455,-3.6461
184.372,-6.0587,-3.651
184.392,-6.0728,-3.6559
184.412,-6.0965,-3.661
184.432,-6.1026,-3.6662
184.452,-6.1086,-3.6712
184.472,-6.1143,-3.6761
184.492,-6.135,-3.6809
184.512,-6.1568,-3.6856
184.532,-6.1492,-3.6901
184.552,-6.1565,-3.6947
184.572,-6.1795,-3.6993
184.592,-6.1916,-3.7039
184.612,-6.2099,-3.7086
184.632,-6.2147,-3.7134
184.652,-6.2233,-3.7183
184.672,-6.2249,-3.723
184.692,-6.2391,-3.7277
184.712,-6.2614,-3.7324
184.732,-6.2724,-3.7371
184.752,-6.2964,-3.742
184.772,-6.2994,-3.7469
184.792,-6.3193,-3.7519
184.812,-6.3296,-3.7571
184.832,-6.3237,-3.7622
184.852,-6.3332,-3.7672
184.872,-6.3447,-3.7722
184.892,-6.3735,-3.7773
184.912,-6.3792,-3.7824
184.932,-6.3929,-3.7875
184.952,-6.4254,-3.7928
184.972,-6.4414,-3.7981
184.992,-6.4437,-3.8033
185.012,-6.4429,-3.8086
185.032,-6.4441,-3.814
185.052,-6.471,-3.8194
185.072,-6.4767,-3.8249
185.092,-6.5273,-3.8303
185.112,-6.5285,-3.8357
185.132,-6.5503,-3.8411
185.152,-6.5648,-3.8464
185.172,-6.5532,-3.8516
185.192,-6.5842,-3.8567
185.212,-6.5769,-3.8618
185.232,-6.5955,-3.867
185.252,-6.6189,-3.8722
185.272,-6.6339,-3.8776
185.292,-6.6532,-3.8829
185.312,-6.6336,-3.8882
185.332,-6.6574,-3.8935
185.352,-6.6865,-3.8986
185.372,-6.6997,-3.9037
185.392,-6.7112,-3.9087
185.412,-6.7261,-3.9137
185.432,-6.7254,-3.9187
185.452,-6.745,-3.9238
185.472,-6.7669,-3.929
185.492,-6.7751,-3.9341
185.512,-6.7848,-3.9392
185.532,-6.8114,-3.9442
185.552,-6.8328,-3.9493
185.572,-6.8296,-3.9543
185.592,-6.8332,-3.9592
185.612,-6.8579,-3.9642
185.632,-6.8776,-3.9693
185.652,-6.8618,-3.9744
185.672,-6.8714,-3.9795
185.692,-6.901,-3.9845
185.712,-6.9281,-3.9894
185.732,-6.9297,-3.9943
185.752,-6.929,-3.9991
185.772,-6.9571,-4.0039
185.792,-6.956,-4.0087
185.812,-6.9611,-4.0135
185.832,-6.9732,-4.0183
185.852,-6.9891,-4.023
185.872,-7.0148,-4.0277
185.892,-7.0204,-4.0324
185.912,-7.0345,-4.0371
185.932,-7.0422,-4.0418
185.952,-7.0648,-4.0465
185.972,-7.0948,-4.0513
185.992,-7.0957,-4.0561
186.012,-7.0944,-4.0609
186.032,-7.1016,-4.0656
186.052,-7.1235,-4.0702
186.072,-7.1316,-4.0747
186.092,-7.1362,-4.0792
186.112,-7.1564,-4.0838
186.132,-7.1635,-4.0884
186.152,-7.1714,-4.0932
186.172,-7.1846,-4.0979
186.192,-7.1934,-4.1025
186.212,-7.2071,-4.1072
186.232,-7.2046,-4.112
186.252,-7.2239,-4.1168
186.272,-7.2484,-4.1216
186.292,-7.2472,-4.1265
186.312,-7.2586,-4.1314
186.332,-7.2637,-4.1363
186.352,-7.2901,-4.1413
186.372,-7.3043,-4.1464
186.392,-7.316,-4.1514
186.412,-7.3268,-4.1565
186.432,-7.3307,-4.1616
186.452,-7.3458,-4.1669
186.472,-7.36,-4.1721
186.492,-7.372,-4.1773
186.512,-7.3863,-4.1824
186.532,-7.4087,-4.1876
186.552,-7.4237,-4.1928
186.572,-7.421,-4.1981
186.592,-7.4471,-4.2036
186.612,-7.4744,-4.2092
186.632,-7.4882,-4.2147
186.652,-7.4903,-4.2201
186.672,-7.4977,-4.2253
186.692,-7.5203,-4.2305
186.712,-7.5378,-4.2356
186.732,-7.5478,-4.2408
186.752,-7.5646,-4.2461
186.772,-7.5699,-4.2514
186.792,-7.5798,-4.2565
186.812,-7.5933,-4.2616
186.832,-7.6067,-4.2668
186.852,-7.5966,-4.2721
186.872,-7.6186,-4.2774
186.892,-7.6465,-4.2826
186.912,-7.6585,-4.2877
186.932,-7.669,-4.2927
186.952,-7.6744,-4.2977
186.972,-7.689,-4.3028
186.992,-7.7083,-4.308
187.012,-7.7286,-4.3134
187.032,-7.7476,-4.3188
187.052,-7.7553,-4.3242
187.072,-7.762,-4.3296
187.092,-7.7762,-4.3349
187.112,-7.7914,-4.34
